Source,Target,Diff1,Diff2,Diff3,Diff4,Diff5,Diff6,Diff7,Diff8,Diff9,Diff10,Diff11,Diff12,Diff13,Diff14,Diff15,Diff16,Diff17,Diff18,Diff19,Diff20,Diff21,Diff22,Diff23,Diff24,Diff25,Diff26,Diff27,Diff28,Diff29,Diff30,Diff31,Diff32,Diff33,Diff34,Diff35,Diff36,Diff37,Diff38,Diff39,Diff40,Diff41,Diff42,Diff43,Diff44,Diff45,Diff46,Diff47,Diff48,Diff49,Diff50,Diff51,Diff52,Diff53,Diff54,Diff55,Diff56,Diff57,Diff58,Diff59,Diff60,Diff61,Diff62,Diff63,Diff64,Diff65,Diff66,Diff67,Diff68,Diff69,Diff70,Diff71,Diff72,Diff73,Diff74,Diff75,Diff76,Diff77,Diff78,Diff79,Diff80,Diff81,Diff82,Diff83,Diff84,Diff85,Diff86,Diff87,Diff88,Diff89,Diff90,Diff91,Diff92,Diff93,Diff94,Diff95,Diff96,Diff97,Diff98,Diff99,Diff100,Diff101,Diff102,Diff103,Diff104,Diff105,Diff106,Diff107,Diff108,Diff109,Diff110,Diff111,Diff112,Diff113
102,101,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.14847,0.01847,0.01847,0.01478,0.01478,0.01477,0.01477,0.01477,0.01477,0.01477,0.01476,0.01476,0.01475,0.01379,0.01474,0.01465,0.01455,0.0145,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,0.01847,-0.00153,0.01847,0.01847,0.00847,0.01847,0.01847,0.00847,0.01847,-0.00153,-0.00153,-0.00153,-0.00153,0.01847,0.01847,0.01847,0.01847,0.00847,0.01847,0.01847,0.01847,0.0168,0.01717,-0.00047,0.02406,-0.00598,-0.03583,0.03407,0.13494,0.15022,0.15846,0.15909,0.15909,0.01474,0.15951,0.15817,0.15929,0.01476,0.15958,0.15847,0.15847,0.16327,-0.00047,0.16408,0.17433,0.16545,0.16545,0.21438,0.14953,0.34894,-0.22755,-0.16745,0.00536,-0.17338,-0.00047,-0.00047,-0.00047,-0.00047,-0.00048,0.01476,0.01618,0.14731
105,102,-0.008804,-0.008804,-0.018804,-0.008804,-0.018804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,0.021196,-0.008804,-0.008804,-0.011173,-0.011172,-0.011171,-0.01117,-0.011168,-0.011167,-0.011166,-0.011164,-0.011162,-0.011157,-0.017505,-0.011141,-0.011077,-0.010986,-0.010941,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.018804,-0.008804,-0.008804,-0.008804,-0.008804,-0.008804,-0.018804,0.001196,-0.018804,-0.018804,-0.028804,-0.018804,-0.008804,-0.008804,-0.008804,0.001196,0.001196,0.001196,0.001196,-0.018804,-0.018804,-0.018804,-0.018804,-0.028804,-0.018804,-0.018804,-0.018804,-0.019769,-0.019873,-0.000282,-0.017965,0.003558,0.025101,-0.024554,0.018735,0.02356,0.032942,0.033152,0.033152,-0.011147,0.033483,0.032554,0.032687,-0.011161,0.033315,0.031196,0.031196,0.035515,-0.000282,0.035977,0.043676,0.036668,0.036668,0.07588,0.019134,0.193718,0.653789,0.118704,-0.135326,-0.32402,-0.000282,-0.000284,-0.000283,-0.000282,-0.000286,-0.01116,-0.019132,0.020971
103,102,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.12582,0.02582,0.02582,0.02638,0.02638,0.02638,0.02638,0.02639,0.02639,0.02639,0.0264,0.0264,0.0264,0.02784,0.02641,0.0263,0.02617,0.02611,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.02582,0.03582,-0.00418,0.03582,0.03582,0.02582,0.03582,0.03582,0.02582,0.02582,-0.00418,-0.00418,-0.00418,-0.00418,0.03582,0.03582,0.03582,0.03582,0.02582,0.03582,0.03582,0.03582,0.03312,0.03359,-2.00E-05,0.04239,-0.00934,-0.06098,0.0586,0.1159,0.1232,0.12487,0.12516,0.12516,0.02641,0.12531,0.12495,0.12537,0.02639,0.12539,0.12582,0.12582,0.12649,-2.00E-05,0.12687,0.12887,0.12754,0.12754,0.13569,0.12905,0.15168,0.18219,-0.28639,0.13859,0.15023,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0.02643,0.03186,0.12588
75,106,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,-0.000133,3.00E-06,4.00E-06,4.00E-06,4.00E-06,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.061837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.011837,0.291837,0.391837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,0.001837,-0.000133,-0.000133,-0.276416,4.00E-06,5.00E-06,4.00E-06,4.00E-06,4.00E-06,-0.000133,4.00E-06,4.00E-06,4.00E-06,3.00E-06,4.00E-06,4.00E-06,4.00E-06,3.00E-06,4.00E-06,0.001837,0.001837,4.00E-06,-0.098264,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,0.445504,0.017476,0.038803,0.058613,5.00E-06,3.00E-06,-0.000133,4.00E-06
64,107,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,0,0,0,0,0,0,0,0,0,0,-2.00E-05,0,0,0,0,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,0.24972,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,0.23972,0.25972,0.26972,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-0.00028,-2.00E-05,-2.00E-05,0.26354,0,0,0,0,0,-2.00E-05,0,0,0,0,0,0,0,0,0,-0.00028,-0.00028,0,0.2149,0,0,0,0,0,0,0,0,0,0,0,0.26454,0.87548,0.58101,0.30802,0,0,-2.00E-05,0
107,108,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,0,0,0,0,0,0,0,0,0,0,-1.00E-05,0,0,0,0,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,0.24773,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,0.23773,0.25773,0.26773,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-0.00227,-1.00E-05,-1.00E-05,0.26354,0,0,0,0,0,-1.00E-05,0,0,0,0,0,0,0,0,0,-0.00227,-0.00227,0,0.2149,0,0,0,0,0,0,0,0,0,0,0,0.26455,-0.2382,0.58102,0.30803,0,0,-1.00E-05,0
108,109,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,0.24975,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,0.23975,0.25975,0.26975,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,-0.00025,1.00E-05,1.00E-05,0.26354,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,0,0,0,-0.00025,-0.00025,0,0.21489,0,0,0,0,0,0,0,0,0,0,0,0.26454,-0.23819,-0.53238,0.30802,0,0,1.00E-05,0
64,109,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0,0,0,0,0,0,0,0,0,0,-3.00E-05,0,0,0,0,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.38417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.36417,0.39417,0.41417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,-3.00E-05,-3.00E-05,0.40155,0,0,0,0,0,-3.00E-05,0,0,0,0,0,0,0,0,0,0.00417,0.00417,0,0.32742,0,0,0,0,0,0,0,0,0,0,0,0.40308,0.13901,0.31057,0.46934,0,0,-3.00E-05,0
109,63,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,0,0,0,0,0,0,0,0,0,0,-3.00E-05,0,0,0,0,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,0.30931,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,0.28931,0.35931,0.46931,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-0.00069,-3.00E-05,-3.00E-05,0.25268,0,0,0,0,0,-3.00E-05,0,0,0,0,0,0,0,0,0,-0.00069,-0.00069,0,0.24018,0,0,0,0,0,0,0,0,0,0,0,0.39276,-0.04385,-0.09807,-0.14886,0,0,-3.00E-05,0
75,53,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,5.00E-06,5.00E-06,5.00E-06,5.00E-06,5.00E-06,5.00E-06,5.00E-06,5.00E-06,5.00E-06,5.00E-06,-0.000201,6.00E-06,6.00E-06,6.00E-06,6.00E-06,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.411708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.291708,0.201708,0.041708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,0.001708,-0.000201,-0.000201,-0.168081,8.00E-06,8.00E-06,8.00E-06,7.00E-06,7.00E-06,-0.000201,7.00E-06,7.00E-06,7.00E-06,6.00E-06,7.00E-06,7.00E-06,7.00E-06,5.00E-06,7.00E-06,0.001708,0.001708,7.00E-06,0.073438,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06,0.060864,-0.013466,-0.030269,-0.045903,8.00E-06,5.00E-06,-0.000201,7.00E-06
94,61,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0,0,0,0,0,0,0,0,0,0,-0.00228,0,0,0,0,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.33051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.53051,0.26051,0.20051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,-0.00228,-0.00228,0.08605,0,0,0,0,0,-0.00228,0,0,0,0,0,0,0,0,0,0.00051,0.00051,0,-0.21157,0,0,0,0,0,0,0,0,0,0,0,0.21316,0.03952,0.08889,0.13513,0,0,-0.00228,0
106,62,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,3.00E-06,-0.000252,3.00E-06,3.00E-06,3.00E-06,4.00E-06,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,0.379053,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,0.289053,0.649053,-0.250947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000947,-0.000252,-0.000252,-0.003678,4.00E-06,5.00E-06,4.00E-06,4.00E-06,4.00E-06,-0.000252,4.00E-06,4.00E-06,4.00E-06,3.00E-06,4.00E-06,4.00E-06,4.00E-06,3.00E-06,4.00E-06,-0.000947,-0.000947,4.00E-06,0.142011,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,4.00E-06,-0.275577,-0.02639,-0.059328,-0.090285,5.00E-06,3.00E-06,-0.000252,4.00E-06
43,111,0.12369,0.12369,0.10369,0.12369,0.13369,0.16369,0.17369,0.18369,0.18369,0.18369,0.19369,0.19369,-0.00631,0.19369,0.19369,0.19557,0.19558,0.19565,0.19607,0.20111,0.1982,0.19418,0.18559,0.15205,0.1381,0.10729,0.10127,0.07051,0.0336,0.01655,-0.00631,0.08369,0.08369,0.09369,0.09369,0.08369,0.22369,0.21369,0.21369,0.21369,0.23369,0.36369,-0.18631,-0.10631,-0.03631,-0.01631,-0.01631,-0.01631,0.02369,0.18369,0.20369,-0.00631,0.00369,-0.00631,-0.00631,-0.00631,-0.00631,-0.00631,0.00369,0.01369,0.00369,0.00369,0.00369,0.00369,-0.00631,-0.00631,-0.00631,-0.00631,-0.00631,-0.00631,-0.00631,-0.00631,-0.00413,-0.00407,-1.00E-05,-0.00203,-0.0011,-0.00163,-0.00186,-0.00182,-0.00273,-0.00182,-0.00182,-0.00182,0.1127,-0.00182,-0.00182,-0.00182,0.14886,-0.00182,-0.00631,-0.00631,-0.00182,-1.00E-05,-0.00182,-0.00181,-0.00182,-0.00182,-0.00181,-0.00181,-0.0018,-0.00179,-0.00176,-0.0018,-0.00179,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0.60455,-0.00427,-0.00182
112,71,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,0.04658,-0.08342,-0.08342,-0.08556,-0.08556,-0.08557,-0.08557,-0.08558,-0.08558,-0.08558,-0.08559,-0.08559,-0.08559,-0.08599,-0.08561,-0.08522,-0.08473,-0.0845,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.09342,-0.08342,-0.08342,-0.08342,-0.08342,-0.08342,-0.12342,-0.00342,-0.13342,-0.12342,-0.12342,-0.11342,-0.09342,-0.07342,-0.08342,-0.00342,-0.00342,-0.00342,-0.00342,-0.11342,-0.15342,-0.14342,-0.12342,-0.06342,0.12658,-0.07342,0.27658,0.18225,0.08678,0,0.05589,0.03024,0.04475,0.05117,0.05001,0.04953,0.04981,0.0498,0.0498,-0.08561,0.0498,0.04981,0.0498,-0.08558,0.0498,0.04658,0.04658,0.04979,0,0.04979,0.04977,0.04978,0.04978,0.0497,0.04977,0.04953,0.04929,0.04845,0.04957,0.04931,0,0,0,0,0,-0.08568,-0.34736,0.04983
13,113,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.5394,-0.0194,-0.0194,-0.01828,-0.01828,-0.01824,-0.01822,-0.01817,-0.01816,-0.01814,-0.01809,-0.01805,-0.01797,-0.01489,-0.01765,-0.01727,-0.01661,-0.01622,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0194,-0.0594,0.0006,-0.0194,-0.0194,-0.0894,-0.0194,0.0306,-0.0194,-0.0194,0.0006,0.0006,0.0006,0.0006,0.0006,-0.0094,-0.0494,-0.0194,-0.0994,-0.0194,-0.0194,-0.0194,-0.01891,-0.01787,-0.00218,-0.02821,0.00331,0.03753,-0.03465,-0.32132,-0.06947,0.04189,0.05182,0.05182,-0.01775,0.05899,0.04735,0.05788,-0.01804,0.06101,0.0706,0.0706,0.09467,-0.00218,0.11175,0.15081,0.14088,0.14088,0.25914,0.04211,0.22783,0.20706,0.17559,0.21203,0.20673,-0.00218,-0.0022,-0.00219,-0.00219,-0.00224,-0.01785,-0.01633,0.43266
110,114,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.024,-1.024,-1.024,-1.064,-1.024,-1.024,-1.029,-1.029,-1.029,-1.029,-1.029,-1.029,-1.029,-1.029,-1.029,-1.03,-1.031,-1.032,-1.035,-1.039,-1.042,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.044,-1.044,-1.044,-1.034,-1.034,-1.034,-1.054,-1.114,-1.054,-1.054,-1.054,-1.054,-1.054,-1.064,-1.054,-1.114,-1.114,-1.114,-1.114,-1.054,-1.054,-1.054,-1.054,-1.054,-1.054,-1.054,-1.054,-1.057,-1.057,-1.114,-1.068,-1.088,-1.072,-1.066,-1.063,-1.062,-1.062,-1.062,-1.062,-1.031,-1.062,-1.062,-1.062,-1.029,-1.062,-1.064,-1.064,-1.062,-1.114,-1.062,-1.062,-1.062,-1.062,-1.063,-1.063,-1.063,-1.064,-1.065,-1.064,-1.064,-1.114,-1.114,-1.114,-1.114,-1.114,-1.03,-1.055,-1.063
